id,order,appid,game,character,protagonist_name,protagonist_role,protagonist_type,source_type,source_url,source_note,validation_status,known_status,internal_suggested_primary_archetype,internal_suggested_secondary_archetype,internal_suggested_archetype_confidence_0_1,internal_archetype_rationale,internal_archetype_source_url,total_ratings_pos_neg,bucket,batch,prompt
steam_447530_julianne-jill-stingray,51,447530.0,VA-11 Hall-A: Cyberpunk Bartender Action,"Julianne ""Jill"" Stingray","Julianne ""Jill"" Stingray",bartender and main protagonist listening to patrons in dystopian Glitch City,fixed_protagonist,wiki,https://va11halla.fandom.com/wiki/Julianne_Stingray,Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Everyman,Caregiver / Sage,0.78,"Jill is an everyday worker rather than mythic hero; her gameplay role is listening, serving, and mediating others’ stories.",https://va11halla.fandom.com/wiki/Julianne_Stingray,,,batch01_04_unknown,"VA-11 Hall-A: Cyberpunk Bartender Action — Julianne ""Jill"" Stingray"
steam_413410_makoto-naegi,52,413410.0,Danganronpa: Trigger Happy Havoc,Makoto Naegi,Makoto Naegi,ordinary Ultimate Lucky Student trapped in the Killing School Life,fixed_protagonist,wiki,https://danganronpa.fandom.com/wiki/Makoto_Naegi,Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Everyman,Sage / Hero,0.8,"Makoto is explicitly ordinary compared with other Ultimates, but functions as investigator and hope-bearing moral center during trials.",https://en.wikipedia.org/wiki/Makoto_Naegi,,,batch01_04_unknown,Danganronpa: Trigger Happy Havoc — Makoto Naegi
steam_413420_hajime-hinata,53,413420.0,Danganronpa 2: Goodbye Despair,Hajime Hinata,Hajime Hinata,amnesiac Ultimate ??? student and main protagonist of the Killing School Trip,fixed_protagonist,wiki,https://danganronpa.fandom.com/wiki/Hajime_Hinata,Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Everyman,Sage / Magician,0.75,"Hajime begins as an apparently ordinary/unknown student investigating murders, while memory and constructed identity complicate him toward Sage/Magician.",https://danganronpa.fandom.com/wiki/Hajime_Hinata,,,batch01_04_unknown,Danganronpa 2: Goodbye Despair — Hajime Hinata
steam_460790_bayonetta-cereza,54,460790.0,Bayonetta,Bayonetta / Cereza,Bayonetta / Cereza,Umbra Witch and title protagonist,fixed_protagonist,wiki,https://bayonetta.fandom.com/wiki/Bayonetta_(character),Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Magician,Rebel / Jester,0.78,"Bayonetta is defined by witchcraft, transformation, and supernatural power; her flamboyant rule-breaking performance adds Rebel/Jester aspects.",https://bayonetta.fandom.com/wiki/Bayonetta_(character),,,batch01_04_unknown,Bayonetta — Bayonetta / Cereza
steam_475550_carl-stein,55,475550.0,Beholder,Carl Stein,Carl Stein,state-installed landlord ordered to spy on tenants in a totalitarian regime,fixed_protagonist,wiki,https://beholder.fandom.com/wiki/Carl_Stein,Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Everyman,Ruler / Rebel,0.69,"Carl is a small functionary inside a coercive state system; choices can align him with control, family care, or resistance.",https://beholder.fandom.com/wiki/Carl_Stein,,,batch01_04_unknown,Beholder — Carl Stein
steam_474960_jack-joyce,56,474960.0,Quantum Break,Jack Joyce,Jack Joyce,main playable protagonist with time-manipulation powers,fixed_protagonist,wiki,https://quantumbreak.fandom.com/wiki/Jack_Joyce,Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Hero,Magician,0.76,Jack is an action protagonist trying to prevent catastrophe; time powers and temporal rupture give a strong Magician dimension.,https://quantumbreak.fandom.com/wiki/Jack_Joyce,,,batch01_04_unknown,Quantum Break — Jack Joyce
steam_409720_subject-delta,57,409720.0,BioShock 2 Remastered,Subject Delta,Subject Delta,Alpha Series Big Daddy bonded to Eleanor Lamb,fixed_silent_or_minimal_avatar,wiki,https://bioshock.fandom.com/wiki/Subject_Delta,Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Caregiver,Hero / Everyman,0.82,"Delta’s core motivation is protective/bonded care for Eleanor, expressed through violent survival in Rapture.",https://bioshock.fandom.com/wiki/Subject_Delta,,,batch01_04_unknown,BioShock 2 Remastered — Subject Delta
steam_371660_takkar,58,371660.0,Far Cry Primal,Takkar,Takkar,"Wenja hunter, Beast Master, and protagonist of Far Cry Primal",fixed_protagonist,wiki,https://farcry.fandom.com/wiki/Takkar,Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Hero,Ruler / Explorer,0.79,"Takkar survives, gathers the Wenja, becomes Beast Master, and rises into tribal leadership.",https://farcry.fandom.com/wiki/Takkar,,,batch01_04_unknown,Far Cry Primal — Takkar
steam_488790_the-new-kid,59,488790.0,South Park: The Fractured But Whole,The New Kid,The New Kid,silent customizable child protagonist in the South Park game series,custom_silent_avatar,wiki,https://southpark.fandom.com/wiki/The_New_Kid,Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Jester,Hero / Everyman,0.72,The New Kid is a silent/custom player figure within a satirical superhero fantasy; comic absurdity and parody dominate the heroic frame.,https://southpark.fandom.com/wiki/The_New_Kid,,,batch01_04_unknown,South Park: The Fractured But Whole — The New Kid
steam_475150_unnamed-player-character-hero,60,475150.0,Titan Quest Anniversary Edition,Unnamed player character / hero,Unnamed player character / hero,"custom mythic hero travelling through Greece, Egypt and Asia to fight monsters/Telkhines",custom_protagonist,wiki,https://titanquest.fandom.com/wiki/Titan_Quest,Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Hero,Explorer,0.56,"Only a generic player-hero is established; mythic combat/travel supports Hero/Explorer, but no individual character psychology is available.",https://titanquest.fandom.com/wiki/Titan_Quest,,,batch01_04_unknown,Titan Quest Anniversary Edition — Unnamed player character / hero
steam_417860_unnamed-protagonist-player-character,61,417860.0,Emily is Away,Unnamed protagonist / player character,Unnamed protagonist / player character,player-controlled friend of Emily across online chats,implicit_or_custom_player_role,wiki,https://goodbye-em.fandom.com/wiki/Protagonist,Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Everyman,Lover,0.66,"The protagonist is a mundane social/chat presence whose arc is defined by friendship, longing, and relationship drift.",https://goodbye-em.fandom.com/wiki/Protagonist,,,batch01_04_unknown,Emily is Away — Unnamed protagonist / player character
steam_368500_jacob-frye-evie-frye,62,368500.0,Assassin's Creed Syndicate,Jacob Frye / Evie Frye,Jacob Frye / Evie Frye,dual protagonists; twin Assassins in Victorian London,dual_protagonists,wiki/news,https://en.wikipedia.org/wiki/Frye_twins,Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Rebel,Hero / Sage,0.74,"Both are Assassins fighting oppressive systems; Jacob leans impulsive Rebel/Hero, Evie leans strategic Sage/Rebel.",https://en.wikipedia.org/wiki/Frye_twins,,,batch01_04_unknown,Assassin's Creed Syndicate — Jacob Frye / Evie Frye
steam_418240_hayato-mugen-yuki-aiko-takuma,63,418240.0,Shadow Tactics: Blades of the Shogun,"Hayato, Mugen, Yuki, Aiko, Takuma","Hayato, Mugen, Yuki, Aiko, Takuma",ensemble of five playable specialists,multiple_protagonists / ensemble,wiki,https://shadow-tactics.fandom.com/wiki/Heroes,Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Sage,Rebel / Hero,0.62,"Because the unit is a tactical ensemble, archetype is more about coordinated planning and specialist infiltration than a single character arc.",https://shadow-tactics.fandom.com/wiki/Heroes,,,batch01_04_unknown,"Shadow Tactics: Blades of the Shogun — Hayato, Mugen, Yuki, Aiko, Takuma"
steam_383150_sam-b-purna-jackson-logan-carter-xian-mei,64,383150.0,Dead Island Definitive Edition,"Sam B, Purna Jackson, Logan Carter, Xian Mei","Sam B, Purna Jackson, Logan Carter, Xian Mei",ensemble of playable immune survivors/heroes,multiple_protagonists / ensemble,wiki,https://deadisland.fandom.com/wiki/Heroes,Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Hero,Everyman / Rebel,0.56,"Playable characters are survivor-heroes with different class identities; individual psychology varies, so confidence remains moderate-low.",https://deadisland.fandom.com/wiki/Heroes,,,batch01_04_unknown,"Dead Island Definitive Edition — Sam B, Purna Jackson, Logan Carter, Xian Mei"
steam_502500_trigger,65,502500.0,ACE COMBAT 7: SKIES UNKNOWN,Trigger,Trigger,Osean fighter pilot and main protagonist,silent_or_minimal_fixed_avatar,wiki,https://acecombat.wiki.gg/wiki/Trigger,Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Hero,Rebel,0.7,"Trigger is a fighter pilot marked by accusation, penal squadron service, and later heroic military agency.",https://acecombat.wiki.gg/wiki/Trigger,,,batch01_04_unknown,ACE COMBAT 7: SKIES UNKNOWN — Trigger
steam_492720_el-presidente,66,492720.0,Tropico 6,El Presidente,El Presidente,player avatar / ruler of Tropico,implicit_player_role / ruler_avatar,wiki,https://tropico.fandom.com/wiki/El_Presidente,Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Ruler,Creator / Jester,0.83,"El Presidente is explicitly the player-avatar ruler; construction, policy, propaganda and satire add Creator/Jester dimensions.",https://tropico.fandom.com/wiki/El_Presidente,,,batch01_04_unknown,Tropico 6 — El Presidente
steam_440900_the-exile,67,440900.0,Conan Exiles Enhanced,The Exile,The Exile,custom player character cast into the Exiled Lands,custom_protagonist,official/wiki,https://conanexiles.fandom.com/wiki/Conan_Exiles,Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Explorer,Rebel / Creator,0.59,"The player is an exile surviving, building and dominating a hostile wasteland; this is a role rather than named character psychology.",https://conanexiles.fandom.com/wiki/Conan_Exiles,,,batch01_04_unknown,Conan Exiles Enhanced — The Exile
steam_454650_future-warrior-time-patroller,68,454650.0,DRAGON BALL XENOVERSE 2,Future Warrior / Time Patroller,Future Warrior / Time Patroller,custom protagonist recruited to correct distorted timelines,custom_protagonist,wiki,https://dragonball.fandom.com/wiki/Future_Warrior_(Xenoverse_2),Batch 02: next high-visibility titles from Steam master. Suggestions are not final labels; source URLs indicate protagonist/lore basis.,needs_human_validation,named_protagonist,Hero,Magician / Sage,0.63,The protagonist protects time/history and fights superpowered threats; custom identity and temporal correction add Magician/Sage elements.,https://dragonball.fandom.com/wiki/Future_Warrior_(Xenoverse_2),,,batch01_04_unknown,DRAGON BALL XENOVERSE 2 — Future Warrior / Time Patroller
steam_389730_mishima-family-ensemble-heihachi-mishima-kazuya-mishima-jin-kazama,69,389730.0,TEKKEN 7,Mishima family ensemble: Heihachi Mishima / Kazuya Mishima / Jin Kazama,Mishima family ensemble: Heihachi Mishima / Kazuya Mishima / Jin Kazama,story-driven fighting-game ensemble centered on Mishima family conflict,multiple protagonists / ensemble,wiki / game synopsis,https://tekken.fandom.com/wiki/Tekken_7,Low archetype confidence because this is not a single protagonist case.,needs_human_validation,named_protagonist,Ruler,Rebel / Shadow-load high,0.45,"The story is dominated by dynastic power, revenge, family rule, and destructive rebellion; however the playable/story focus is ensemble rather than one stable protagonist.",https://tekken.fandom.com/wiki/Tekken_7,,,batch01_04_unknown,TEKKEN 7 — Mishima family ensemble: Heihachi Mishima / Kazuya Mishima / Jin Kazama
